epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    6,    42,          0.11379,         0.047324,       2.7772e-05,         0.065439,         0.001003,           2.5301,           1.3562,          0.87791,           2.3912
    6,    43,          0.12999,         0.043215,       5.4323e-05,         0.085594,        0.0011276,           2.4178,           1.8761,           1.0041,           2.5354
    6,    44,         0.084124,         0.029908,       7.6002e-05,         0.051936,        0.0022038,           2.0114,           2.2278,          0.78211,           3.5444
    6,    45,          0.15459,         0.029083,       2.9302e-05,            0.122,        0.0034743,           1.9834,            1.391,           1.1987,           4.4503
    6,    46,         0.070233,         0.029282,       7.1015e-05,         0.039277,        0.0016031,           1.9902,           2.1438,          0.68014,            3.023
    6,    47,          0.13621,         0.031795,        1.568e-05,          0.10161,        0.0027956,           2.0738,           1.0068,           1.0939,            3.992
    6,    48,          0.20455,         0.031989,       8.2755e-05,          0.17075,        0.0017286,           2.0802,           2.3276,           1.4181,           3.1391
    6,    49,          0.18771,          0.02451,       1.2748e-05,          0.16038,        0.0028063,           1.8208,          0.91973,           1.3744,           3.9996
    6,    50,          0.14365,         0.043181,       2.9655e-05,         0.098672,        0.0017652,           2.4168,           1.3934,            1.078,           3.1721
    6,    51,         0.096533,         0.029103,        2.734e-05,         0.065673,          0.00173,           1.9841,           1.3418,          0.87948,           3.1403
    6,    52,         0.083268,         0.035207,       1.3542e-05,         0.047344,       0.00070422,           2.1823,            0.946,          0.74673,           2.0036
    6,    53,          0.11585,         0.033211,       3.8048e-05,         0.079998,        0.0026021,           2.1195,           1.5683,          0.97067,           3.8514
    6,    54,          0.11789,         0.044273,       4.7245e-05,         0.071668,        0.0019002,           2.4472,           1.7537,          0.91874,           3.2912
    6,    55,          0.18387,         0.032136,       5.0813e-05,          0.14862,        0.0030593,           2.0849,           1.8307,            1.323,           4.1761
    6,    56,         0.080129,         0.033592,       6.6379e-06,         0.045971,       0.00055924,           2.1316,          0.66232,          0.73583,           1.7855
    6,    57,          0.13052,         0.032307,       2.9228e-05,         0.097441,       0.00074301,           2.0905,           1.3862,           1.0713,            2.058
    6,    58,         0.083163,         0.040241,       8.7382e-05,         0.041326,        0.0015079,           2.3331,            2.394,          0.69766,           2.9318
    6,    59,          0.11567,          0.03207,       9.4392e-05,         0.082318,         0.001187,           2.0828,           2.4792,          0.98465,           2.6012
    6,    60,         0.089101,         0.035549,       0.00025192,         0.050019,        0.0032816,           2.1929,           4.0466,          0.76754,           4.3251
    6,    61,          0.14674,         0.035866,       0.00035864,          0.10716,        0.0033501,           2.2026,           4.8529,           1.1235,           4.3701
    6,    62,         0.066249,         0.024077,       0.00030877,         0.041405,       0.00045791,           1.8047,           4.5005,          0.69833,           1.6156
    6,    63,          0.10181,         0.048353,       0.00021771,         0.051903,        0.0013351,           2.5575,           3.7835,          0.78186,           2.7588
    6,    64,          0.10676,         0.038622,       4.0749e-05,         0.067244,       0.00085077,           2.2857,           1.6218,          0.88994,           2.2022
    6,    65,          0.12499,         0.066089,       0.00010441,          0.05679,        0.0020034,           2.9899,           2.6116,          0.81784,           3.3794
    6,    66,         0.082655,         0.042159,       8.8219e-05,         0.039585,       0.00082243,           2.3881,           2.4048,          0.68281,           2.1652
    6,    67,         0.074577,         0.027796,       8.3958e-05,         0.046238,       0.00045865,           1.9391,           2.3359,          0.73796,            1.617
    6,    68,          0.18412,          0.06231,       0.00019392,          0.11881,        0.0028062,           2.9032,           3.5532,           1.1829,           3.9996
    6,    69,          0.12072,         0.043709,       1.0799e-05,         0.076431,       0.00057114,           2.4315,          0.84363,          0.94879,           1.8044
    6,    70,         0.088465,         0.028072,       3.7425e-05,         0.060066,       0.00028929,           1.9487,           1.5661,           0.8411,           1.2842
    6,    71,          0.10179,         0.045764,       0.00052442,         0.053423,        0.0020749,            2.488,           5.8588,          0.79323,           3.4392
    6,    72,          0.10883,         0.037237,       0.00017232,         0.069563,         0.001856,           2.2443,           3.3563,          0.90515,           3.2527
    6,    73,         0.084667,         0.030333,       0.00031508,         0.052687,        0.0013322,           2.0256,           4.5448,          0.78774,           2.7557
    6,    74,         0.088629,         0.037016,       7.4541e-05,         0.051043,       0.00049632,           2.2376,           2.2099,          0.77535,            1.682
    6,    75,         0.082711,         0.025474,       0.00012333,          0.05562,         0.001494,           1.8563,           2.8548,          0.80937,           2.9183
    6,    76,         0.091113,         0.031442,       7.6732e-05,         0.058276,        0.0013184,           2.0623,           2.2406,          0.82847,           2.7415
    6,    77,          0.16554,         0.035564,       3.0054e-05,          0.12733,        0.0026229,           2.1933,           1.4079,           1.2246,           3.8668
